,gen,best,mean,std,diversity,solution
0,0.0,32.08995853482382,-1.0645933255828113,6.303787013164529,0.3627964761564262,0
1,1.0,32.08995853482382,0.8313776508679075,8.183762327467804,0.2725659149451349,0
2,2.0,32.08995853482382,1.7490002367908506,8.573478700147872,0.2829523428496515,0
3,3.0,32.08995853482382,4.410364106786056,9.831671975864554,0.3240733947536866,0
4,4.0,32.08995853482382,8.391440013342631,11.610037955402712,0.7903836998945868,0
5,5.0,32.08995853482382,12.866960475868138,11.285348123985745,0.2934182197764392,0
6,6.0,46.023378332856105,17.700834376037992,11.376229310720271,0.3825140774279252,0
7,7.0,97.3925321211955,19.70516594614981,15.956536923904885,0.33735677412407683,0
8,8.0,97.3925321211955,23.702065529873806,16.61478336286438,0.3700654836055297,0
9,9.0,97.3925321211955,26.69841742725209,15.833006443449692,0.289995041463566,0
10,10.0,97.3925321211955,29.655370501777963,16.314655570741074,1.448615844935496,0
11,11.0,97.3925321211955,31.519231764460702,13.428655708454771,8.220719968121772,0
12,12.0,97.3925321211955,33.50503647404353,14.865454115372929,1.166284272362876,0
13,13.0,97.3925321211955,33.67180501378087,17.6012007734398,0.6853782970075073,0
14,14.0,97.45929781750777,33.05134278587712,18.46348643019405,1.276700245732985,0
15,15.0,97.45929781750777,33.333384120595696,18.07266447149695,1.6332114716415846,0
16,16.0,97.45929781750777,33.40523466462012,18.139240772419665,1.0652822379041584,0
17,17.0,97.45929781750777,36.08188786069849,17.25123500280616,0.8831420937435038,0
18,18.0,97.45929781750777,36.31090619417039,17.52318822532724,0.8691505772481667,0
19,19.0,97.45929781750777,36.12569127994742,19.61130151814675,2.666706218541842,0
20,20.0,97.45929781750777,37.34208360473246,19.762698738824977,2.8988029336288217,0
21,21.0,97.45929781750777,36.128128567557006,19.590059355997568,1.2048219361772043,0
22,22.0,97.45929781750777,37.62080120168522,20.254231262079507,0.949024214990604,0
23,23.0,97.45929781750777,36.8800010736621,19.04042875237148,0.7728167496064726,0
24,24.0,97.45929781750777,38.6742506130112,20.33712129748325,0.6388543574944734,0
25,25.0,97.45929781750777,37.40590264411601,17.019093266858796,0.4158360472179528,0
26,26.0,97.45929781750777,38.553326905468836,18.412690894995926,1.3312607340384504,0
27,27.0,97.45929781750777,38.416799091890624,18.90705595513616,1.2966331028943963,0
28,28.0,97.45929781750777,37.78972785789411,18.876462403298387,0.6415363313792118,0
29,29.0,97.45929781750777,38.27121621590774,17.91728821032053,0.5085380505414041,0
30,30.0,97.45929781750777,37.20585212756957,17.576998772543362,1.0944530499208558,0
31,31.0,97.45929781750777,39.893161243914996,18.029419226600357,0.45836142182472966,0
32,32.0,97.45929781750777,40.50158798395844,20.710711051987765,4.182943952829564,0
33,33.0,97.45929781750777,42.409019739062835,20.747003218726736,0.8202411978134033,0
34,34.0,97.45929781750777,39.307072098276095,18.514008415450903,0.26177499945085364,0
35,35.0,97.45929781750777,39.0684987585244,17.39437747337915,0.24630132613694838,0
36,36.0,97.45929781750777,37.08329370995968,16.73715451707799,0.1722384952357062,0
37,37.0,97.45929781750777,38.62183482728328,18.87828885635514,2.5448050609359067,0
38,38.0,97.45929781750777,39.04118772582109,17.482414300574156,2.5915579044149633,0
39,39.0,97.45929781750777,40.12006368906194,19.119786686893377,0.3024146205867314,0
40,40.0,97.45929781750777,40.538800253387286,18.783759426815163,0.2117461370016359,0
41,41.0,97.45929781750777,41.94533307616592,22.295570736686702,0.26903608179437283,0
42,42.0,97.45929781750777,41.201148892861326,20.255518160503414,0.32696241837645834,0
43,43.0,97.45929781750777,40.68343512856976,18.764851801952293,3.817175855173221,0
44,44.0,97.45929781750777,39.49433233345648,19.250962912519576,0.29959863881650844,0
45,45.0,97.45929781750777,40.006929707741314,19.619690127356836,0.2891885257256335,0
46,46.0,97.45929781750777,39.23661360574163,20.021398328677705,0.6642821101115971,0
47,47.0,97.45929781750777,40.075120771443686,20.339628875673124,0.7853273092725084,0
48,48.0,97.45929781750777,40.800964626119246,20.92105078253871,1.0181526479149479,0
49,49.0,97.45929781750777,42.644801135998144,21.548648964182977,0.9247094883407799,0
50,50.0,97.45929781750777,43.13524008415512,21.790334979725063,0.4718102103844216,0
51,0.0,39.092934734087464,1.022931178926214,10.470004460876362,2.070672122149884,1
52,1.0,39.092934734087464,4.459256462041491,13.4766412350311,1.5274534724188082,1
53,2.0,53.00677399735778,7.248009622356022,15.108263163612703,0.6505589928182758,1
54,3.0,53.00677399735778,11.9366529922264,16.812737490174875,0.41948944069609523,1
55,4.0,53.00677399735778,17.864198412308546,17.530623822857642,0.3345540550606082,1
56,5.0,60.13495010851321,22.619855537097365,16.353223341257216,0.5512209071197756,1
57,6.0,60.13495010851321,26.80309988659048,15.215231984596,3.287486237619607,1
58,7.0,60.13495010851321,28.275378284769737,14.564839458220256,3.33941541520812,1
59,8.0,60.13495010851321,32.3930621523501,11.102559450288673,3.3233148748901042,1
60,9.0,60.13495010851321,33.78453172587472,8.856619059286265,3.3035037297101955,1
61,10.0,60.13495010851321,33.43619227339562,10.450738034158508,3.3299292357016133,1
62,11.0,60.13495010851321,34.48688019606067,9.251482004115967,3.2938990866990707,1
63,12.0,60.13495010851321,35.05068035185377,8.53880046620871,3.428446035466505,1
64,13.0,60.13495010851321,35.19400481472307,9.153138289316285,3.282416804376841,1
65,14.0,60.13495010851321,35.26118002362634,9.877149225010974,3.758350569979807,1
66,15.0,60.13495010851321,35.465548524385866,11.69977439128459,3.604096824671715,1
67,16.0,60.13495010851321,36.29760609267103,9.651080688074863,3.4110147977892322,1
68,17.0,97.42625276159328,37.17291910039971,12.477871823983183,3.4264979029436375,1
69,18.0,97.42625276159328,37.632802727441415,14.339562878984896,3.3392801592045123,1
70,19.0,97.42625276159328,38.34768923887901,14.461155702120188,0.37914532045476335,1
71,20.0,97.42625276159328,37.13827895072063,13.88143578123943,0.5603012637341557,1
72,21.0,97.42625276159328,37.96198353773058,12.304391096920247,0.3770095382256939,1
73,22.0,97.42625276159328,37.99722213902046,14.450404916294024,0.4314975238389398,1
74,23.0,97.42625276159328,37.36514201254919,15.359505343216014,0.43013971676715795,1
75,24.0,97.42625276159328,38.97180239729269,14.049899843440116,0.373539376568051,1
76,25.0,97.42625276159328,39.67357425953486,13.419360682418917,0.7891323506199612,1
77,26.0,97.42625276159328,39.769474210122745,15.367051202196716,0.579102283574137,1
78,27.0,97.42625276159328,41.113420030354526,15.448609635789925,0.691648896817958,1
79,28.0,97.42625276159328,41.0561420089889,15.998107562438719,1.290693987560764,1
80,29.0,97.42625276159328,41.09992789775336,14.095980141921535,0.4405206491615408,1
81,30.0,97.42625276159328,41.543910134194576,15.256217779862725,0.8264224721855983,1
82,31.0,97.42625276159328,42.3856649189806,14.69326735383868,0.6356069414087666,1
83,32.0,97.42625276159328,42.05836788427029,16.43423719900451,0.42382600924238295,1
84,33.0,97.42625276159328,42.9691080033843,15.831854161001974,0.3985639293367105,1
85,34.0,97.42625276159328,43.69426195803095,17.238312680033182,0.625069252348965,1
86,35.0,97.42625276159328,44.7009407320053,17.552120196196476,2.4731478901701816,1
87,36.0,97.42625276159328,43.90373061668836,16.84823550553624,2.3227630571997016,1
88,37.0,97.42625276159328,42.180408818169354,15.339687666344343,3.036762130528164,1
89,38.0,97.42625276159328,42.27659228981562,16.963301371409766,2.754589929447291,1
90,39.0,97.42625276159328,43.27122727363754,17.48495247139745,0.9573852716037922,1
91,40.0,97.42625276159328,43.15709425529832,19.316480285871794,0.41131608850879975,1
92,41.0,97.42625276159328,43.01965459940847,19.011903611498283,1.4067557674434736,1
93,42.0,97.42625276159328,43.15716318715886,18.221877909166793,1.593049175405714,1
94,43.0,97.42625276159328,42.05999963019198,16.531969198227532,1.2865248406202487,1
95,44.0,97.42625276159328,41.26939970231305,15.893948317420266,0.7670032911518039,1
96,45.0,97.42625276159328,41.96483213691903,15.21219688362853,1.0983948450720278,1
97,46.0,97.42625276159328,42.455499465934864,14.824023310429366,1.853598765859442,1
98,47.0,97.42625276159328,43.01622049019501,14.71808446199574,1.9130909186772849,1
99,48.0,97.42625276159328,41.00199321173124,12.78530074422351,1.4139233077645876,1
100,49.0,97.42625276159328,42.287080786889,13.601652673936764,0.2586382633060126,1
101,50.0,97.42625276159328,42.50253676717488,13.742306351076019,0.36936468299406294,1
102,0.0,32.134950108513216,1.2353252691080416,10.089211941528259,0.3756323124040369,2
103,1.0,39.035205428305055,2.9399710394703122,12.335617638008761,0.6087976603401948,2
104,2.0,97.4500667860879,7.632833521198888,16.669751186426403,1.2936696686898517,2
105,3.0,97.4500667860879,11.059232636381907,17.292656676449464,0.7336839535293971,2
106,4.0,97.4500667860879,17.511984048017876,18.385127583918266,0.8289093317039383,2
107,5.0,97.4500667860879,24.240597162185992,18.35639462241507,0.6221454416420849,2
108,6.0,97.4500667860879,24.625474400877316,17.778754416678336,0.6608765369910624,2
109,7.0,97.4500667860879,29.460863665170915,16.26335144538385,0.4676221142718292,2
110,8.0,97.4500667860879,33.77790636730367,17.703598337973865,2.78895081632873,2
111,9.0,97.4500667860879,36.809545704863865,18.137541252173417,3.0589682087582797,2
112,10.0,97.4500667860879,37.853848125150606,17.144040399037497,0.3642758745835434,2
113,11.0,97.4500667860879,37.22966189525215,17.80106273345591,0.773693246458043,2
114,12.0,97.4500667860879,38.307883128017444,18.687914030801654,0.8284464569995184,2
115,13.0,97.4500667860879,36.67657508271243,18.674716106914495,0.6992871693844164,2
116,14.0,97.4500667860879,39.213800430071984,18.672816513291256,0.6992384335535303,2
117,15.0,97.4500667860879,37.90961305084258,21.284945338969127,0.7151887313575956,2
118,16.0,97.4500667860879,38.290155326402825,21.984253262961204,0.3013689237662974,2
119,17.0,97.4500667860879,38.467107623943306,22.6058381395541,0.257281926571992,2
120,18.0,97.4500667860879,40.7147325086303,21.76802010343984,0.5569875607438561,2
121,19.0,97.4500667860879,39.32498239951401,23.546497375674086,3.4211677015312256,2
122,20.0,97.4500667860879,40.40582163243553,22.115335566310808,0.2502640904500294,2
123,21.0,97.4500667860879,39.573190311038296,22.75826570719285,0.23235636544828134,2
124,22.0,97.4500667860879,37.29646492136484,21.489670301214293,0.3074108404283652,2
125,23.0,97.4500667860879,37.016221428332436,21.238896252701533,1.206907736250661,2
126,24.0,97.4500667860879,35.46409325206992,17.820864846946858,0.34984518602569026,2
127,25.0,97.4500667860879,35.88945619058117,18.088193830482016,2.4209835548361403,2
128,26.0,97.4500667860879,35.89084895405337,17.813524033333117,2.356436476359392,2
129,27.0,97.4500667860879,37.00486624416352,16.628286834618383,2.64484334243104,2
130,28.0,97.4500667860879,37.37595732858043,17.711051373509598,0.30198457510718385,2
131,29.0,97.4500667860879,35.25529756248262,17.68396778469251,0.290981686643373,2
132,30.0,97.45929781750777,35.07802952570771,19.18459921946632,0.5078058274709686,2
133,31.0,97.45929781750777,33.759727774429585,16.74124515220092,0.34580917962803975,2
134,32.0,97.45929781750777,35.06251723747633,18.37526280973475,0.5097043509891552,2
135,33.0,97.45929781750777,36.459882559141036,17.482828838012452,1.0505159264847195,2
136,34.0,97.45929781750777,36.94688988719087,17.19793145485446,0.28039944998241023,2
137,35.0,97.45929781750777,35.87205351350689,15.8088431410196,0.26856011007747577,2
138,36.0,97.45929781750777,37.26518864708137,15.376142547379885,0.7570689472504231,2
139,37.0,97.45929781750777,35.77670883923545,15.301887643809813,0.9177070202201488,2
140,38.0,97.45929781750777,36.237083477239395,14.017429049992073,0.49449712352719394,2
141,39.0,97.45929781750777,37.376103145893154,15.285627931574346,0.47210364126688636,2
142,40.0,97.45929781750777,37.46234742309907,17.097319092167677,0.2497294000898428,2
143,41.0,97.45929781750777,38.08810719386126,19.070936993148763,0.14149813897973404,2
144,42.0,97.45929781750777,41.103383212187545,21.495639929235878,0.1407041421295839,2
145,43.0,97.45929781750777,42.74227695804384,21.0292680389639,0.1822125105605897,2
146,44.0,97.45929781750777,40.15988177074024,16.756981740560708,0.19023413025649788,2
147,45.0,97.45929781750777,38.865993777974445,19.20886977287146,3.4725827112403027,2
148,46.0,97.45929781750777,39.10253334047805,19.958840683468175,0.4875816863443394,2
149,47.0,97.45929781750777,39.511612579638175,19.791501050379576,0.5731708295876541,2
150,48.0,97.45929781750777,41.30010091291671,20.573678197271917,0.33262266658012246,2
151,49.0,97.45929781750777,41.89798894245236,18.943218339406727,0.1548589882056266,2
152,50.0,97.45929781750777,39.977349713675665,19.45780439998765,0.13387458171200156,2
153,0.0,39.01182454535103,0.6075949066268486,9.348304872773564,3.8311718017416134,3
154,1.0,39.01182454535103,2.8614862481518113,12.150725891249957,3.4502693760512355,3
155,2.0,46.0796791713133,4.955559452859138,14.011379949659004,0.1890424515345248,3
156,3.0,46.0796791713133,4.54348415782482,13.89578568714604,0.614299031929881,3
157,4.0,46.0796791713133,6.009791763738515,13.926648878952872,0.2510886121154508,3
158,5.0,46.0796791713133,11.455131210679188,15.05235834860701,0.16038589012181573,3
159,6.0,46.0796791713133,15.430921006933437,15.036254146584644,0.17992095615484793,3
160,7.0,46.0796791713133,18.14955016774083,14.60720009811094,0.13869271812809952,3
161,8.0,46.0796791713133,22.27675562864683,13.392415376881537,0.19917322071483243,3
162,9.0,46.0796791713133,24.93109647251422,11.374695509525907,0.20480902737975482,3
163,10.0,53.08847705225849,28.21160171978759,9.475932269153976,0.13611920942654393,3
164,11.0,60.12054911306135,31.628677392932637,7.314591123147052,0.33195687910910626,3
165,12.0,60.12054911306135,31.848750638780594,8.41448311586805,0.18810706429948595,3
166,13.0,60.12054911306135,32.75971106635694,8.658994049576828,0.09223569460883321,3
167,14.0,60.12054911306135,33.389428967495654,9.060281001681101,0.10775927006200303,3
168,15.0,60.12054911306135,32.1373797610163,10.532291920226488,0.11205939781122208,3
169,16.0,60.12054911306135,31.576641273023895,10.992646283919665,0.08240895995905251,3
170,17.0,60.12054911306135,32.41529618573662,10.262306959435266,0.45275262723494153,3
171,18.0,60.12054911306135,32.75803557313627,9.264215789842389,0.34404361661220256,3
172,19.0,60.12054911306135,33.60137968478742,8.673820346234887,0.24231521050441565,3
173,20.0,60.12054911306135,33.47017846172786,9.941934886481468,0.16708080699858807,3
174,21.0,60.12054911306135,34.655343089251254,9.728191767389752,0.12536637976373055,3
175,22.0,60.12054911306135,35.70201838094229,7.760616443391164,0.12454236401860588,3
176,23.0,60.12054911306135,34.796101934860815,10.473728705157942,0.344803272897056,3
177,24.0,60.12054911306135,36.9596877568968,7.889094586080346,0.18972795485650384,3
178,25.0,60.13495010851321,37.87818191495643,8.69507261977321,0.18832888402487502,3
179,26.0,60.13495010851321,38.0144249841505,9.95382838572781,0.15707738088590303,3
180,27.0,60.13495010851321,35.64007777439634,11.831366043121694,0.22299918954766634,3
181,28.0,60.13495010851321,36.75203673256791,9.288560517468042,0.12561419564124218,3
182,29.0,60.13495010851321,35.49280217946925,9.669600687724893,0.09274512588408246,3
183,30.0,60.13495010851321,37.30348979155119,9.253029036599003,0.10886505443122578,3
184,31.0,60.13495010851321,37.78024344876983,8.313815314794965,0.1838183432911983,3
185,32.0,60.13495010851321,37.77858709115941,9.91280205026246,0.10555350135130444,3
186,33.0,60.13495010851321,38.484055906424175,8.618455683653062,0.13454292440234616,3
187,34.0,60.13495010851321,38.48289903844719,10.033758500548032,0.14672147199491178,3
188,35.0,60.13495010851321,38.76777897694051,10.75358325251879,0.19109214946265285,3
189,36.0,60.13495010851321,37.78741707079198,11.09802752775841,0.17531535404057644,3
190,37.0,60.13495010851321,38.132709940410734,11.368398844136104,0.17880383434607644,3
191,38.0,60.13495010851321,39.4540565365812,8.31457494577286,0.45066739467005756,3
192,39.0,60.13495010851321,39.601633093571415,8.309722825710695,0.13172354056175842,3
193,40.0,60.13495010851321,39.454673035914794,7.26609466118713,0.5158141346146482,3
194,41.0,60.13495010851321,40.22389028006119,6.28134813649235,0.3275121195690695,3
195,42.0,60.13495010851321,40.2205288212692,7.091565701844626,1.66019287674299,3
196,43.0,60.13495010851321,40.71093283274336,6.516953495289747,1.6663829807026191,3
197,44.0,60.13495010851321,38.46742755519955,10.084071632112897,0.8952509605073963,3
198,45.0,60.13495010851321,38.26016666286753,9.848845098215541,0.6145319208397674,3
199,46.0,60.13495010851321,38.47096546052634,10.025393866313948,0.6727793491329114,3
200,47.0,60.13495010851321,39.30636292815011,7.088770757482323,0.495060221656143,3
201,48.0,60.13495010851321,38.964679991777174,9.107179789303801,0.5099710894828092,3
202,49.0,60.13495010851321,39.03388284054971,9.654024070732039,0.4587575064610087,3
203,50.0,60.13495010851321,40.56588249437081,6.175576499506498,1.0328673277238856,3
204,0.0,32.00677399735778,-1.011003832513106,6.0835428812382695,0.3312754489107581,4
205,1.0,32.00677399735778,-1.1349648245073205,6.117936613026796,0.6827928575473081,4
206,2.0,32.035205428305055,0.8368332706563385,9.019935525277848,0.6782330170400156,4
