,gen,best,mean,std,diversity,solution
0,0.0,88.24530583168601,10.000796148778052,26.24040609230685,0.45334022707606103,0
1,1.0,88.24530583168601,13.199056268788734,29.707457381283202,0.5026380515086529,0
2,2.0,88.24530583168601,15.160882735089306,30.900979536618713,0.2656442830464022,0
3,3.0,88.3952569235793,21.529925928733118,35.61442641689637,0.2537270985611264,0
4,4.0,88.3952569235793,31.123730138910805,36.96598326013231,0.16769052264185827,0
5,5.0,88.46554789888988,45.48370596768123,37.841618186728006,0.29190290925945644,0
6,6.0,90.5861894431547,48.877149571606516,37.09352622391208,0.2939547471900345,0
7,7.0,90.5861894431547,67.40839837872777,26.71173187462018,0.2472383698990735,0
8,8.0,90.5861894431547,73.85785767745502,23.00740994394018,0.8056297844103191,0
9,9.0,91.82352020753919,78.27472811251191,17.822098546685787,0.8511885930678698,0
10,10.0,91.82352020753919,81.1441793631643,12.25193614122106,0.22154102175140566,0
11,11.0,91.845305831686,83.45983380841011,8.52254698006235,0.19676274359345755,0
12,12.0,91.845305831686,84.42210749041041,9.703381913359403,0.16596372987518856,0
13,13.0,91.845305831686,85.71887224818848,7.374883651972661,0.19201387319023278,0
14,14.0,91.845305831686,84.05156121710561,11.893282643173812,0.3265705023284022,0
15,15.0,91.845305831686,84.7685399560888,10.525706129834965,0.4009864836858943,0
16,16.0,91.845305831686,84.53040706769926,13.405498501399059,0.39311247829928114,0
17,17.0,91.845305831686,85.64639196990875,10.027692844294483,0.3581101675355864,0
18,18.0,92.66870248348651,85.67168067927598,10.023825977823877,0.4653323823142641,0
19,19.0,92.66870248348651,86.50831611371585,11.697364004989609,0.4686791366419084,0
20,20.0,92.66870248348651,84.99061603933028,14.584018480528687,0.44621476434116714,0
21,21.0,92.66870248348651,85.51288247333949,12.717679168517678,0.5799296900105343,0
22,22.0,92.66870248348651,86.93263024177254,9.378010692823164,0.4540093004994134,0
23,23.0,92.66870248348651,88.46378761947746,4.282812817945183,0.5674772380327979,0
24,24.0,92.66870248348651,87.03671745678497,10.50589049204357,0.5401408961140612,0
25,25.0,92.66870248348651,86.52474990005216,10.109138341596935,0.4727720421202554,0
26,26.0,92.66870248348651,86.5441495676103,10.933031245969396,0.5043896652146199,0
27,27.0,92.66870248348651,84.1042485398404,15.875280746031635,0.4151633024275422,0
28,28.0,92.66870248348651,84.17482677439578,13.59203380164052,0.6064940233698798,0
29,29.0,92.66870248348651,85.19384403443108,11.145649375029613,0.417772882551357,0
30,30.0,92.66870248348651,86.73068070388646,7.789369753376255,0.45506382047024285,0
31,31.0,92.66870248348651,86.71133196319117,8.568905922362406,0.47378169873762044,0
32,32.0,92.66870248348651,85.63504944648068,10.766780445512905,0.4029679254984036,0
33,33.0,92.66870248348651,85.67319571709604,10.01137897128887,0.36359437921252824,0
34,34.0,92.66870248348651,85.37178272644587,10.896069426054787,0.3277216811358373,0
35,35.0,92.66870248348651,85.02245034907554,10.455253846174328,0.2309611516902024,0
36,36.0,92.66870248348651,84.18053680905949,12.589714336427782,0.2387833210232249,0
37,37.0,92.66870248348651,85.64003200478797,9.57830412028694,0.21718326623620654,0
38,38.0,92.66870248348651,84.99835466707523,11.725289958109487,0.2466167512038219,0
39,39.0,92.66870248348651,85.46950807612674,10.27397320926511,0.21375258068982447,0
40,40.0,93.66596992943244,86.00543091709416,10.625342120289066,0.31126864085607564,0
41,41.0,93.66596992943244,86.66659679325808,10.655779422267821,0.45113087139693775,0
42,42.0,93.6680840974872,85.94577615198423,12.3434318057744,0.28256214354255027,0
43,43.0,93.6680840974872,84.43867927462041,15.33361752882339,0.2708537536058654,0
44,44.0,93.6680840974872,86.26542768780068,10.626397323780756,0.3923753334913243,0
45,45.0,93.6680840974872,87.14980348670696,9.179047938002448,0.39223697030675747,0
46,46.0,93.6680840974872,87.33463748495036,7.88217246206619,1.084401371131778,0
47,47.0,93.67448077321716,85.7388748615033,12.185879489483439,1.1032741902209007,0
48,48.0,93.67448077321716,87.30702913669282,9.307962731408656,0.8938257788485979,0
49,49.0,93.67448077321716,88.24618051715741,6.71440640939627,0.9420579201955269,0
50,50.0,93.67448077321716,85.80096795743248,12.502344409670455,1.351095361073888,0
51,0.0,88.24530583168601,9.374328413358432,25.094409544341957,0.7504903106045275,1
52,1.0,88.78618944315468,17.619791710470658,30.220894477699332,0.6324413156211272,1
53,2.0,92.56607092046833,21.174267511096684,32.441268741182405,0.587705752439568,1
54,3.0,93.06596992943243,29.69748968257524,34.99986562656248,1.10623421500604,1
