,gen,best,mean,std,solution
221,17.0,93.40000000000003,50.23300000000003,19.513361038017017,4
222,18.0,93.40000000000003,48.772400000000026,20.873220313118924,4
223,19.0,93.40000000000003,50.30180000000002,17.556132853222554,4
224,20.0,93.40000000000003,50.71820000000003,18.70034012417957,4
225,21.0,93.40000000000003,50.63300000000003,19.15732870209206,4
226,22.0,93.40000000000003,53.16340000000003,16.160559162355742,4
227,23.0,93.40000000000003,49.90520000000003,19.131292610798685,4
228,24.0,93.40000000000003,55.98340000000004,14.516745104878025,4
229,25.0,93.40000000000003,55.71220000000003,15.315305519642765,4
230,26.0,93.40000000000003,56.68440000000003,14.234963879125232,4
231,27.0,93.40000000000003,55.503400000000035,15.117154508703027,4
232,28.0,93.40000000000003,56.48680000000004,14.412233198224353,4
233,29.0,93.40000000000003,55.702000000000034,14.545935377279804,4
234,30.0,93.40000000000003,56.96760000000004,12.178829756589922,4
235,31.0,93.40000000000003,57.48180000000002,12.521660303649835,4
236,32.0,93.40000000000003,58.63920000000004,10.085433027887303,4
237,33.0,93.40000000000003,59.438800000000036,12.089518706714511,4
238,34.0,93.40000000000003,59.05460000000003,10.825575219820891,4
239,35.0,93.40000000000003,56.40900000000001,13.998518885939335,4
240,36.0,93.40000000000003,55.982000000000006,13.47283503944141,4
241,37.0,93.40000000000003,56.758600000000015,13.899905972343847,4
242,38.0,93.40000000000003,57.883200000000016,11.589327407576338,4
243,39.0,93.40000000000003,56.72720000000001,12.026282058890855,4
244,40.0,93.40000000000003,58.30740000000004,11.897225106721317,4
245,41.0,93.40000000000003,58.596600000000045,9.920084296012817,4
246,42.0,93.40000000000003,59.94180000000003,9.421892419254217,4
247,43.0,93.40000000000003,57.76140000000003,11.948876517899086,4
248,44.0,93.40000000000003,59.26420000000004,9.544887341399066,4
249,45.0,93.40000000000003,59.38900000000004,10.86773145601234,4
250,46.0,93.40000000000003,58.157600000000045,14.54422862306558,4
251,47.0,93.40000000000003,60.41040000000004,12.77751383642374,4
