,gen,enemy,best,mean,solution
189,18.0,2.0,93.6,56.180645161290315,1
190,18.0,5.0,96.40000000000003,60.67096774193558,1
191,18.0,7.0,82.48000000000013,50.585806451612925,1
192,19.0,1.0,100.0,18.70967741935484,1
193,19.0,2.0,93.6,56.68387096774194,1
194,19.0,5.0,96.40000000000003,66.06193548387105,1
195,19.0,7.0,82.48000000000013,47.01935483870972,1
196,20.0,1.0,100.0,18.647058823529413,1
197,20.0,2.0,93.6,58.08235294117647,1
198,20.0,5.0,96.40000000000003,63.36941176470597,1
199,20.0,7.0,85.60000000000014,49.29176470588239,1
200,21.0,1.0,100.0,17.941176470588236,1
201,21.0,2.0,97.6,52.470588235294116,1
202,21.0,5.0,96.40000000000003,63.310588235294226,1
203,21.0,7.0,85.60000000000014,53.6352941176471,1
204,22.0,1.0,100.0,18.294117647058822,1
205,22.0,2.0,97.6,55.98823529411764,1
206,22.0,5.0,96.40000000000003,67.45882352941187,1
207,22.0,7.0,85.60000000000014,50.09647058823534,1
208,23.0,1.0,100.0,20.41176470588235,1
209,23.0,2.0,97.6,57.76470588235294,1
210,23.0,5.0,96.40000000000003,62.65882352941186,1
211,23.0,7.0,85.60000000000014,48.57176470588239,1
212,24.0,1.0,100.0,17.941176470588236,1
213,24.0,2.0,97.6,48.30588235294118,1
214,24.0,5.0,96.40000000000003,71.88941176470598,1
215,24.0,7.0,85.60000000000014,46.08235294117649,1
216,25.0,1.0,100.0,16.324324324324323,1
217,25.0,2.0,97.6,62.12972972972973,1
218,25.0,5.0,98.08000000000001,73.17837837837848,1
219,25.0,7.0,92.80000000000007,41.027027027027046,1
220,26.0,1.0,100.0,21.35135135135135,1
221,26.0,2.0,97.6,58.96216216216217,1
222,26.0,5.0,98.08000000000001,62.9081081081082,1
223,26.0,7.0,92.80000000000007,40.95135135135137,1
224,27.0,1.0,100.0,18.594594594594593,1
225,27.0,2.0,97.6,51.01621621621622,1
226,27.0,5.0,98.08000000000001,72.01297297297309,1
227,27.0,7.0,92.80000000000007,43.90054054054056,1
228,28.0,1.0,100.0,16.16216216216216,1
229,28.0,2.0,97.6,53.3945945945946,1
230,28.0,5.0,98.08000000000001,71.5027027027028,1
231,28.0,7.0,92.80000000000007,43.24972972972976,1
232,29.0,1.0,100.0,18.91891891891892,1
233,29.0,2.0,97.6,54.086486486486486,1
234,29.0,5.0,98.08000000000001,65.69513513513523,1
235,29.0,7.0,92.80000000000007,44.64000000000002,1
236,30.0,1.0,100.0,22.7,1
237,30.0,2.0,97.6,55.92999999999999,1
238,30.0,5.0,98.08000000000001,67.03800000000008,1
239,30.0,7.0,92.80000000000007,46.59400000000004,1
240,1.0,1.0,42.0,6.72,2
241,1.0,2.0,88.0,19.088,2
242,1.0,5.0,92.80000000000007,31.59680000000005,2
243,1.0,7.0,64.00000000000009,22.240000000000006,2
244,2.0,1.0,54.0,6.24,2
245,2.0,2.0,88.0,27.504,2
246,2.0,5.0,92.80000000000007,47.11680000000008,2
247,2.0,7.0,67.84000000000009,22.707200000000007,2
248,3.0,1.0,54.0,11.04,2
249,3.0,2.0,88.0,29.536000000000005,2
250,3.0,5.0,92.80000000000007,50.91840000000009,2
251,3.0,7.0,67.84000000000009,25.059200000000004,2
252,4.0,1.0,54.0,13.92,2
253,4.0,2.0,88.0,31.663999999999998,2
254,4.0,5.0,92.80000000000007,53.47840000000011,2
255,4.0,7.0,67.84000000000009,22.153600000000004,2
256,5.0,1.0,54.0,16.666666666666668,2
257,5.0,2.0,88.0,40.474074074074075,2
258,5.0,5.0,92.80000000000007,58.02962962962974,2
259,5.0,7.0,67.84000000000009,24.734814814814822,2
260,6.0,1.0,54.0,18.22222222222222,2
261,6.0,2.0,88.0,46.177777777777784,2
262,6.0,5.0,96.88000000000002,61.09333333333343,2
263,6.0,7.0,94.24000000000007,32.40296296296298,2
264,7.0,1.0,54.0,19.333333333333332,2
265,7.0,2.0,91.2,54.785185185185185,2
266,7.0,5.0,96.88000000000002,61.18518518518528,2
267,7.0,7.0,94.24000000000007,34.28740740740742,2
268,8.0,1.0,54.0,16.22222222222222,2
269,8.0,2.0,91.2,53.48148148148148,2
270,8.0,5.0,96.88000000000002,53.50518518518528,2
271,8.0,7.0,94.24000000000007,39.6088888888889,2
272,9.0,1.0,54.0,16.88888888888889,2
273,9.0,2.0,92.80000000000001,40.266666666666666,2
274,9.0,5.0,96.88000000000002,59.92592592592603,2
275,9.0,7.0,94.24000000000007,34.3851851851852,2
276,10.0,1.0,54.0,15.931034482758621,2
277,10.0,2.0,92.80000000000001,37.91724137931034,2
278,10.0,5.0,96.88000000000002,70.27310344827595,2
279,10.0,7.0,94.24000000000007,32.73931034482761,2
280,11.0,1.0,54.0,17.586206896551722,2
281,11.0,2.0,92.80000000000001,52.60689655172414,2
282,11.0,5.0,96.88000000000002,74.28137931034492,2
283,11.0,7.0,94.24000000000007,34.44689655172416,2
284,12.0,1.0,54.0,20.689655172413794,2
285,12.0,2.0,92.80000000000001,53.21379310344827,2
286,12.0,5.0,96.88000000000002,66.66758620689663,2
287,12.0,7.0,94.24000000000007,41.74344827586209,2
288,13.0,1.0,54.0,18.0,2
289,13.0,2.0,92.80000000000001,44.703448275862065,2
290,13.0,5.0,96.88000000000002,72.44413793103456,2
291,13.0,7.0,94.24000000000007,42.308965517241404,2
292,14.0,1.0,100.0,23.103448275862068,2
293,14.0,2.0,92.80000000000001,58.84137931034482,2
294,14.0,5.0,96.88000000000002,68.81931034482767,2
295,14.0,7.0,94.24000000000007,44.2786206896552,2
296,15.0,1.0,100.0,21.225806451612904,2
297,15.0,2.0,92.80000000000001,50.58064516129032,2
298,15.0,5.0,96.88000000000002,64.0774193548388,2
299,15.0,7.0,94.24000000000007,40.21677419354842,2
300,16.0,1.0,100.0,18.516129032258064,2
301,16.0,2.0,92.80000000000001,47.05806451612903,2
302,16.0,5.0,96.88000000000002,60.52645161290332,2
303,16.0,7.0,94.24000000000007,33.85548387096775,2
304,17.0,1.0,100.0,24.322580645161292,2
305,17.0,2.0,92.80000000000001,49.2516129032258,2
306,17.0,5.0,96.88000000000002,66.05419354838719,2
307,17.0,7.0,94.24000000000007,29.298064516129042,2
308,18.0,1.0,100.0,23.35483870967742,2
309,18.0,2.0,92.80000000000001,50.54193548387096,2
310,18.0,5.0,96.88000000000002,61.16129032258073,2
311,18.0,7.0,94.24000000000007,42.077419354838725,2
312,19.0,1.0,100.0,26.451612903225808,2
313,19.0,2.0,92.80000000000001,57.883870967741935,2
314,19.0,5.0,98.80000000000001,57.82967741935492,2
315,19.0,7.0,94.24000000000007,41.2593548387097,2
316,20.0,1.0,100.0,24.470588235294116,2
317,20.0,2.0,92.80000000000001,54.01176470588236,2
318,20.0,5.0,99.28,65.86588235294127,2
319,20.0,7.0,94.24000000000007,43.009411764705916,2
320,21.0,1.0,100.0,25.705882352941178,2
321,21.0,2.0,92.80000000000001,44.55294117647059,2
322,21.0,5.0,99.28,61.55529411764714,2
323,21.0,7.0,94.24000000000007,46.9788235294118,2
324,22.0,1.0,100.0,20.941176470588236,2
325,22.0,2.0,92.80000000000001,51.10588235294118,2
326,22.0,5.0,99.28,58.47058823529421,2
327,22.0,7.0,94.24000000000007,45.99294117647061,2
328,23.0,1.0,100.0,23.41176470588235,2
329,23.0,2.0,92.80000000000001,47.76470588235294,2
330,23.0,5.0,99.28,49.755294117647146,2
331,23.0,7.0,95.20000000000005,41.41882352941179,2
332,24.0,1.0,100.0,25.0,2
333,24.0,2.0,92.80000000000001,48.45882352941176,2
334,24.0,5.0,99.28,62.190588235294186,2
335,24.0,7.0,95.20000000000005,32.807058823529445,2
336,25.0,1.0,100.0,26.054054054054053,2
337,25.0,2.0,92.80000000000001,46.74594594594594,2
338,25.0,5.0,99.28,63.993513513513605,2
339,25.0,7.0,95.20000000000005,38.6183783783784,2
340,26.0,1.0,100.0,25.243243243243242,2
341,26.0,2.0,92.80000000000001,52.3027027027027,2
342,26.0,5.0,99.28,62.888648648648726,2
343,26.0,7.0,95.20000000000005,37.62378378378382,2
344,27.0,1.0,100.0,24.27027027027027,2
345,27.0,2.0,92.80000000000001,54.29189189189189,2
346,27.0,5.0,99.28,65.93945945945957,2
347,27.0,7.0,95.20000000000005,50.577297297297335,2
348,28.0,1.0,100.0,22.0,2
349,28.0,2.0,92.80000000000001,59.12432432432432,2
350,28.0,5.0,99.28,61.04432432432442,2
351,28.0,7.0,95.20000000000005,40.7502702702703,2
352,29.0,1.0,100.0,24.756756756756758,2
353,29.0,2.0,92.80000000000001,52.21621621621621,2
354,29.0,5.0,99.28,63.202162162162246,2
355,29.0,7.0,95.20000000000005,45.27135135135139,2
356,30.0,1.0,100.0,23.05,2
357,30.0,2.0,95.2,53.17,2
358,30.0,5.0,99.28,72.47600000000008,2
359,30.0,7.0,95.20000000000005,37.74000000000002,2
360,1.0,1.0,30.0,4.8,3
361,1.0,2.0,85.6,5.824,3
362,1.0,5.0,93.76000000000006,46.377600000000065,3
363,1.0,7.0,54.0,17.28,3
364,2.0,1.0,30.0,3.36,3
365,2.0,2.0,85.6,22.928,3
366,2.0,5.0,93.76000000000006,45.79200000000008,3
367,2.0,7.0,60.880000000000095,20.95040000000001,3
368,3.0,1.0,30.0,8.88,3
369,3.0,2.0,88.0,20.784000000000002,3
370,3.0,5.0,94.48000000000005,34.94080000000006,3
371,3.0,7.0,64.00000000000009,28.640000000000008,3
372,4.0,1.0,30.0,9.12,3
373,4.0,2.0,90.4,37.232,3
374,4.0,5.0,94.48000000000005,48.288000000000096,3
375,4.0,7.0,68.32000000000009,33.15200000000001,3
376,5.0,1.0,48.0,12.666666666666666,3
377,5.0,2.0,92.80000000000001,46.05925925925926,3
378,5.0,5.0,94.48000000000005,53.48444444444454,3
379,5.0,7.0,73.36000000000011,40.939259259259266,3
380,6.0,1.0,48.0,12.222222222222221,3
381,6.0,2.0,92.80000000000001,48.48888888888889,3
382,6.0,5.0,94.48000000000005,56.43259259259267,3
383,6.0,7.0,73.36000000000011,32.616296296296305,3
384,7.0,1.0,54.0,14.0,3
385,7.0,2.0,92.80000000000001,41.54074074074074,3
386,7.0,5.0,94.48000000000005,61.591111111111196,3
387,7.0,7.0,73.36000000000011,38.272592592592595,3
388,8.0,1.0,54.0,14.88888888888889,3
389,8.0,2.0,92.80000000000001,37.111111111111114,3
390,8.0,5.0,96.40000000000003,51.92000000000009,3
391,8.0,7.0,73.36000000000011,45.42222222222223,3
392,9.0,1.0,54.0,12.0,3
393,9.0,2.0,92.80000000000001,46.60740740740741,3
394,9.0,5.0,96.88000000000002,57.91407407407417,3
395,9.0,7.0,73.84000000000012,42.47111111111112,3
396,10.0,1.0,54.0,11.379310344827585,3
397,10.0,2.0,95.2,42.70344827586207,3
398,10.0,5.0,96.88000000000002,56.77241379310353,3
399,10.0,7.0,74.80000000000011,46.485517241379334,3
400,11.0,1.0,54.0,15.724137931034482,3
401,11.0,2.0,95.2,34.37241379310345,3
402,11.0,5.0,96.88000000000002,55.326896551724246,3
403,11.0,7.0,74.80000000000011,41.62758620689656,3
404,12.0,1.0,54.0,10.344827586206897,3
405,12.0,2.0,95.2,33.43448275862069,3
406,12.0,5.0,96.88000000000002,55.68551724137941,3
407,12.0,7.0,74.80000000000011,42.46068965517242,3
408,13.0,1.0,54.0,16.96551724137931,3
409,13.0,2.0,95.2,38.38620689655172,3
410,13.0,5.0,96.88000000000002,42.46068965517248,3
411,13.0,7.0,74.80000000000011,33.406896551724145,3
412,14.0,1.0,54.0,15.10344827586207,3
413,14.0,2.0,95.2,36.96551724137931,3
414,14.0,5.0,96.88000000000002,54.08551724137939,3
415,14.0,7.0,74.80000000000011,36.59310344827587,3
416,15.0,1.0,54.0,13.161290322580646,3
417,15.0,2.0,95.2,49.16129032258065,3
418,15.0,5.0,96.88000000000002,48.467096774193635,3
419,15.0,7.0,77.44000000000011,32.498064516129034,3
420,16.0,1.0,54.0,20.322580645161292,3
421,16.0,2.0,95.2,45.13548387096775,3
422,16.0,5.0,97.84000000000003,49.58193548387104,3
423,16.0,7.0,77.44000000000011,39.03225806451614,3
424,17.0,1.0,54.0,21.483870967741936,3
425,17.0,2.0,95.2,56.593548387096774,3
426,17.0,5.0,97.84000000000003,56.88000000000008,3
427,17.0,7.0,77.44000000000011,36.54967741935486,3
428,18.0,1.0,54.0,18.0,3
429,18.0,2.0,95.2,57.9483870967742,3
430,18.0,5.0,97.84000000000003,56.83612903225816,3
431,18.0,7.0,77.44000000000011,28.529032258064532,3
432,19.0,1.0,54.0,17.806451612903224,3
433,19.0,2.0,95.2,62.68387096774194,3
434,19.0,5.0,97.84000000000003,58.61935483870976,3
435,19.0,7.0,77.44000000000011,34.5083870967742,3
436,20.0,1.0,97.84000000000003,18.40705882352941,3
437,20.0,2.0,95.2,63.35294117647059,3
438,20.0,5.0,97.84000000000003,61.24000000000009,3
439,20.0,7.0,88.0,37.17882352941177,3
440,21.0,1.0,97.84000000000003,24.230588235294118,3
441,21.0,2.0,95.2,55.03529411764706,3
442,21.0,5.0,97.84000000000003,57.36470588235302,3
443,21.0,7.0,88.0,42.08470588235296,3
444,22.0,1.0,97.84000000000003,24.583529411764708,3
445,22.0,2.0,95.2,55.38823529411765,3
446,22.0,5.0,97.84000000000003,61.39058823529419,3
447,22.0,7.0,88.0,40.84000000000002,3
448,23.0,1.0,97.84000000000003,18.583529411764708,3
449,23.0,2.0,95.2,49.69411764705882,3
450,23.0,5.0,97.84000000000003,58.235294117647136,3
451,23.0,7.0,88.0,40.51294117647061,3
452,24.0,1.0,97.84000000000003,22.11294117647059,3
453,24.0,2.0,95.2,54.247058823529414,3
454,24.0,5.0,97.84000000000003,55.480000000000075,3
455,24.0,7.0,88.0,42.39294117647061,3
456,25.0,1.0,97.84000000000003,17.40108108108108,3
457,25.0,2.0,95.2,56.670270270270265,3
458,25.0,5.0,97.84000000000003,60.94702702702709,3
459,25.0,7.0,97.84000000000003,39.56108108108111,3
460,26.0,1.0,97.84000000000003,19.184864864864867,3
461,26.0,2.0,95.2,52.9081081081081,3
462,26.0,5.0,97.84000000000003,60.607567567567656,3
463,26.0,7.0,97.84000000000003,40.03243243243244,3
464,27.0,1.0,100.0,19.18918918918919,3
465,27.0,2.0,95.2,59.45945945945946,3
466,27.0,5.0,97.84000000000003,61.30810810810819,3
467,27.0,7.0,97.84000000000003,31.798918918918936,3
468,28.0,1.0,100.0,22.756756756756758,3
469,28.0,2.0,95.2,53.75135135135135,3
470,28.0,5.0,97.84000000000003,55.87027027027034,3
471,28.0,7.0,97.84000000000003,29.178378378378383,3
472,29.0,1.0,100.0,18.91891891891892,3
473,29.0,2.0,95.2,58.15135135135134,3
474,29.0,5.0,97.84000000000003,59.00972972972982,3
475,29.0,7.0,97.84000000000003,30.944864864864865,3
476,30.0,1.0,100.0,20.5,3
477,30.0,2.0,95.2,57.120000000000005,3
478,30.0,5.0,97.84000000000003,61.294000000000075,3
479,30.0,7.0,97.84000000000003,29.43200000000001,3
480,1.0,1.0,30.0,7.68,4
481,1.0,2.0,88.0,23.728,4
482,1.0,5.0,92.80000000000007,44.81280000000008,4
483,1.0,7.0,92.32000000000008,15.932800000000002,4
484,2.0,1.0,30.0,13.2,4
485,2.0,2.0,91.2,33.44,4
486,2.0,5.0,92.80000000000007,58.30080000000009,4
487,2.0,7.0,92.32000000000008,17.852800000000002,4
488,3.0,1.0,30.0,16.32,4
489,3.0,2.0,91.2,45.52,4
490,3.0,5.0,92.80000000000007,61.90720000000008,4
491,3.0,7.0,92.32000000000008,33.926400000000015,4
492,4.0,1.0,42.0,13.2,4
493,4.0,2.0,91.2,48.784,4
494,4.0,5.0,92.80000000000007,65.56800000000007,4
495,4.0,7.0,92.32000000000008,26.236800000000013,4
496,5.0,1.0,42.0,17.11111111111111,4
497,5.0,2.0,91.2,46.60740740740741,4
498,5.0,5.0,92.80000000000007,56.51851851851858,4
499,5.0,7.0,92.32000000000008,26.1688888888889,4
500,6.0,1.0,62.4,25.288888888888888,4
501,6.0,2.0,91.2,50.8,4
502,6.0,5.0,95.20000000000005,68.085925925926,4
503,6.0,7.0,92.32000000000008,29.19703703703704,4
504,7.0,1.0,62.4,18.08888888888889,4
505,7.0,2.0,91.2,46.17777777777778,4
506,7.0,5.0,95.92000000000004,63.2948148148149,4
507,7.0,7.0,92.32000000000008,32.71111111111112,4
508,8.0,1.0,62.4,16.31111111111111,4
509,8.0,2.0,94.4,42.72592592592593,4
510,8.0,5.0,95.92000000000004,68.93629629629639,4
511,8.0,7.0,92.32000000000008,34.53037037037037,4
512,9.0,1.0,62.4,17.42222222222222,4
513,9.0,2.0,94.4,38.63703703703704,4
514,9.0,5.0,95.92000000000004,68.37925925925936,4
515,9.0,7.0,92.32000000000008,27.105185185185192,4
516,10.0,1.0,62.4,16.42758620689655,4
517,10.0,2.0,95.2,45.324137931034485,4
518,10.0,5.0,95.92000000000004,66.73379310344836,4
519,10.0,7.0,92.80000000000007,31.48689655172415,4
520,11.0,1.0,62.4,22.013793103448275,4
521,11.0,2.0,95.2,45.793103448275865,4
522,11.0,5.0,95.92000000000004,67.92275862068976,4
523,11.0,7.0,92.80000000000007,23.889655172413796,4
524,12.0,1.0,62.4,19.324137931034482,4
525,12.0,2.0,95.2,44.165517241379305,4
526,12.0,5.0,95.92000000000004,64.18758620689665,4
527,12.0,7.0,92.80000000000007,32.40275862068966,4
528,13.0,1.0,62.4,16.42758620689655,4
529,13.0,2.0,95.2,53.11724137931034,4
530,13.0,5.0,95.92000000000004,59.9310344827587,4
531,13.0,7.0,92.80000000000007,34.36137931034483,4
532,14.0,1.0,62.4,20.358620689655172,4
533,14.0,2.0,95.2,57.35172413793103,4
534,14.0,5.0,95.92000000000004,65.67172413793114,4
535,14.0,7.0,92.80000000000007,42.154482758620716,4
536,15.0,1.0,62.4,20.787096774193547,4
537,15.0,2.0,95.2,59.599999999999994,4
538,15.0,5.0,95.92000000000004,65.2748387096775,4
539,15.0,7.0,92.80000000000007,40.00000000000001,4
540,16.0,1.0,62.4,15.754838709677419,4
541,16.0,2.0,95.2,56.20645161290322,4
