,gen,enemy,best,mean,solution
543,16.0,8.0,92.32000000000008,34.330322580645195,4
544,17.0,3.0,78.4,29.238709677419354,4
545,17.0,4.0,48.0,10.838709677419354,4
546,17.0,6.0,54.0,16.451612903225808,4
547,17.0,8.0,92.32000000000008,35.97161290322584,4
548,18.0,3.0,82.4,25.83225806451613,4
549,18.0,4.0,48.0,12.774193548387096,4
550,18.0,6.0,54.0,11.03225806451613,4
551,18.0,8.0,92.32000000000008,32.676129032258096,4
552,19.0,3.0,82.4,35.483870967741936,4
553,19.0,4.0,48.0,9.290322580645162,4
554,19.0,6.0,54.0,12.387096774193548,4
555,19.0,8.0,92.32000000000008,40.07225806451617,4
556,20.0,3.0,82.4,27.658823529411762,4
557,20.0,4.0,48.0,11.294117647058824,4
558,20.0,6.0,54.0,13.764705882352942,4
559,20.0,8.0,92.32000000000008,44.60941176470593,4
560,21.0,3.0,82.4,25.141176470588235,4
561,21.0,4.0,48.0,11.117647058823529,4
562,21.0,6.0,54.0,10.411764705882353,4
563,21.0,8.0,92.32000000000008,40.82588235294123,4
564,22.0,3.0,82.4,34.976470588235294,4
565,22.0,4.0,48.0,10.235294117647058,4
566,22.0,6.0,54.0,12.352941176470589,4
567,22.0,8.0,92.32000000000008,39.57411764705886,4
568,23.0,3.0,82.4,36.2235294117647,4
569,23.0,4.0,48.0,10.411764705882353,4
570,23.0,6.0,54.0,11.823529411764707,4
571,23.0,8.0,92.32000000000008,45.96941176470594,4
572,24.0,3.0,82.4,33.57647058823529,4
573,24.0,4.0,62.32000000000009,13.195294117647066,4
574,24.0,6.0,70.7200000000001,12.315294117647062,4
575,24.0,8.0,92.32000000000008,45.81882352941181,4
576,25.0,3.0,82.4,31.070270270270267,4
577,25.0,4.0,62.32000000000009,11.738378378378382,4
578,25.0,6.0,70.7200000000001,15.532972972972974,4
579,25.0,8.0,92.32000000000008,39.1221621621622,4
580,26.0,3.0,82.4,27.102702702702697,4
581,26.0,4.0,62.32000000000009,10.92756756756757,4
582,26.0,6.0,70.7200000000001,10.992432432432434,4
583,26.0,8.0,92.32000000000008,42.76108108108113,4
584,27.0,3.0,82.4,23.005405405405405,4
585,27.0,4.0,62.32000000000009,12.711351351351354,4
586,27.0,6.0,71.2000000000001,16.821621621621627,4
587,27.0,8.0,92.32000000000008,42.65081081081087,4
588,28.0,3.0,82.4,24.627027027027026,4
589,28.0,4.0,69.04000000000009,14.272432432432437,4
590,28.0,6.0,72.4000000000001,12.508108108108113,4
591,28.0,8.0,92.32000000000008,43.044324324324386,4
592,29.0,3.0,82.4,25.805405405405406,4
593,29.0,4.0,73.60000000000011,13.221621621621628,4
594,29.0,6.0,72.4000000000001,11.362162162162164,4
595,29.0,8.0,92.32000000000008,39.56324324324329,4
596,30.0,3.0,82.4,32.040000000000006,4
597,30.0,4.0,73.60000000000011,9.440000000000005,4
598,30.0,6.0,72.4000000000001,13.960000000000003,4
599,30.0,8.0,92.32000000000008,38.74600000000004,4
600,1.0,3.0,48.0,6.24,5
601,1.0,4.0,18.0,3.0592000000000037,5
602,1.0,6.0,24.0,2.16,5
603,1.0,8.0,71.9200000000001,16.05440000000002,5
604,2.0,3.0,48.0,6.72,5
605,2.0,4.0,24.0,7.44,5
606,2.0,6.0,24.0,4.56,5
607,2.0,8.0,72.16000000000011,22.00000000000003,5
608,3.0,3.0,48.0,13.92,5
609,3.0,4.0,24.0,11.28,5
610,3.0,6.0,24.0,4.32,5
611,3.0,8.0,76.00000000000011,27.344000000000033,5
612,4.0,3.0,54.0,15.36,5
613,4.0,4.0,24.0,10.8,5
614,4.0,6.0,24.0,9.12,5
615,4.0,8.0,81.28000000000013,28.454400000000042,5
616,5.0,3.0,71.9200000000001,16.21925925925926,5
617,5.0,4.0,42.0,17.333333333333332,5
618,5.0,6.0,24.0,8.88888888888889,5
619,5.0,8.0,81.28000000000013,28.577777777777808,5
620,6.0,3.0,71.9200000000001,16.88592592592593,5
621,6.0,4.0,54.0,16.666666666666668,5
622,6.0,6.0,24.0,9.333333333333334,5
623,6.0,8.0,85.36000000000014,29.570370370370398,5
624,7.0,3.0,71.9200000000001,16.88592592592593,5
625,7.0,4.0,54.0,17.43703703703704,5
626,7.0,6.0,36.0,8.222222222222221,5
627,7.0,8.0,87.04000000000012,27.860740740740766,5
628,8.0,3.0,71.9200000000001,16.88592592592593,5
629,8.0,4.0,54.0,12.444444444444445,5
630,8.0,6.0,48.0,12.619259259259264,5
631,8.0,8.0,87.04000000000012,28.998518518518544,5
632,9.0,3.0,71.9200000000001,19.10814814814815,5
633,9.0,4.0,67.84000000000009,17.91407407407408,5
634,9.0,6.0,48.0,7.777777777777778,5
635,9.0,8.0,87.04000000000012,41.33333333333338,5
636,10.0,3.0,71.9200000000001,22.96275862068966,5
637,10.0,4.0,72.88000000000011,21.577931034482766,5
638,10.0,6.0,48.0,10.758620689655173,5
639,10.0,8.0,87.04000000000012,42.46344827586213,5
640,11.0,3.0,71.9200000000001,28.75586206896552,5
641,11.0,4.0,72.88000000000011,17.823448275862074,5
642,11.0,6.0,48.0,9.10344827586207,5
643,11.0,8.0,87.04000000000012,50.36413793103455,5
644,12.0,3.0,71.9200000000001,29.58344827586207,5
645,12.0,4.0,72.88000000000011,15.900689655172421,5
646,12.0,6.0,48.0,13.448275862068966,5
647,12.0,8.0,87.04000000000012,49.52551724137937,5
648,13.0,3.0,71.9200000000001,27.92827586206897,5
649,13.0,4.0,72.88000000000011,18.444137931034486,5
650,13.0,6.0,48.0,10.551724137931034,5
651,13.0,8.0,87.04000000000012,54.16827586206904,5
652,14.0,3.0,71.9200000000001,32.16275862068966,5
653,14.0,4.0,72.88000000000011,16.995862068965522,5
654,14.0,6.0,48.0,13.862068965517242,5
655,14.0,8.0,87.04000000000012,49.88137931034489,5
656,15.0,3.0,71.9200000000001,28.836129032258068,5
657,15.0,4.0,72.88000000000011,17.2541935483871,5
658,15.0,6.0,48.0,9.290322580645162,5
659,15.0,8.0,87.04000000000012,53.39870967741944,5
660,16.0,3.0,71.9200000000001,23.700645161290325,5
661,16.0,4.0,72.88000000000011,15.705806451612906,5
662,16.0,6.0,48.0,10.258064516129032,5
663,16.0,8.0,87.04000000000012,46.327741935483935,5
664,17.0,3.0,71.9200000000001,22.44903225806452,5
665,17.0,4.0,72.88000000000011,13.189677419354842,5
666,17.0,6.0,48.0,12.96774193548387,5
667,17.0,8.0,87.04000000000012,59.26967741935492,5
668,18.0,3.0,71.9200000000001,26.732903225806453,5
669,18.0,4.0,72.88000000000011,14.93161290322581,5
670,18.0,6.0,48.0,8.129032258064516,5
671,18.0,8.0,87.04000000000012,55.76000000000007,5
672,19.0,3.0,71.9200000000001,21.67483870967742,5
673,19.0,4.0,72.88000000000011,17.447741935483876,5
674,19.0,6.0,67.6000000000001,19.793548387096777,5
675,19.0,8.0,87.04000000000012,44.97290322580651,5
676,20.0,3.0,76.24000000000012,22.536470588235296,5
677,20.0,4.0,75.0400000000001,13.468235294117656,5
678,20.0,6.0,67.6000000000001,12.929411764705884,5
679,20.0,8.0,89.2000000000001,55.392941176470664,5
680,21.0,3.0,76.24000000000012,27.30117647058824,5
681,21.0,4.0,75.0400000000001,13.148235294117649,5
682,21.0,6.0,67.6000000000001,16.45882352941177,5
683,21.0,8.0,89.2000000000001,60.70117647058832,5
684,22.0,3.0,76.24000000000012,22.58352941176471,5
685,22.0,4.0,75.0400000000001,12.618823529411767,5
686,22.0,6.0,67.6000000000001,14.694117647058826,5
687,22.0,8.0,89.2000000000001,57.64470588235302,5
688,23.0,3.0,76.24000000000012,26.46588235294118,5
689,23.0,4.0,75.0400000000001,18.569411764705894,5
690,23.0,6.0,67.6000000000001,8.87058823529412,5
691,23.0,8.0,89.2000000000001,48.611764705882415,5
692,24.0,3.0,76.24000000000012,26.983529411764707,5
693,24.0,4.0,75.0400000000001,14.912941176470591,5
694,24.0,6.0,67.6000000000001,16.10588235294118,5
695,24.0,8.0,89.2000000000001,48.33176470588242,5
696,25.0,3.0,76.24000000000012,27.35783783783784,5
697,25.0,4.0,89.2000000000001,14.24864864864865,5
698,25.0,6.0,67.6000000000001,12.529729729729732,5
699,25.0,8.0,89.2000000000001,46.482162162162226,5
700,26.0,3.0,76.24000000000012,23.303783783783786,5
701,26.0,4.0,89.2000000000001,15.545945945945947,5
702,26.0,6.0,67.6000000000001,15.139459459459468,5
703,26.0,8.0,89.2000000000001,55.824864864864935,5
704,27.0,3.0,76.24000000000012,25.898378378378382,5
705,27.0,4.0,89.2000000000001,17.97837837837838,5
706,27.0,6.0,67.6000000000001,13.664864864864867,5
707,27.0,8.0,89.2000000000001,47.81189189189195,5
708,28.0,3.0,76.24000000000012,27.033513513513515,5
709,28.0,4.0,89.2000000000001,18.14054054054054,5
710,28.0,6.0,67.6000000000001,10.421621621621624,5
711,28.0,8.0,89.2000000000001,34.70486486486491,5
712,29.0,3.0,76.24000000000012,28.80648648648649,5
713,29.0,4.0,89.2000000000001,15.545945945945947,5
714,29.0,6.0,67.6000000000001,13.340540540540543,5
715,29.0,8.0,89.2000000000001,34.63783783783788,5
716,30.0,3.0,76.24000000000012,26.996000000000002,5
717,30.0,4.0,89.2000000000001,16.330000000000002,5
718,30.0,6.0,67.6000000000001,13.990000000000004,5
719,30.0,8.0,89.2000000000001,38.28800000000005,5
720,1.0,3.0,42.0,9.12,6
721,1.0,4.0,42.0,6.24,6
722,1.0,6.0,36.0,6.0,6
723,1.0,8.0,85.12000000000013,10.697600000000008,6
724,2.0,3.0,42.0,5.76,6
725,2.0,4.0,42.0,13.68,6
726,2.0,6.0,36.0,7.92,6
727,2.0,8.0,85.12000000000013,24.694400000000034,6
728,3.0,3.0,42.0,7.2,6
729,3.0,4.0,70.0000000000001,13.840000000000005,6
730,3.0,6.0,36.0,9.6,6
731,3.0,8.0,85.12000000000013,19.61280000000003,6
732,4.0,3.0,42.0,10.08,6
733,4.0,4.0,70.0000000000001,15.520000000000005,6
734,4.0,6.0,42.0,12.48,6
735,4.0,8.0,85.12000000000013,20.803200000000025,6
736,5.0,3.0,48.0,10.666666666666666,6
737,5.0,4.0,70.0000000000001,17.194074074074084,6
738,5.0,6.0,42.0,10.0,6
739,5.0,8.0,85.12000000000013,40.10074074074079,6
740,6.0,3.0,48.0,18.444444444444443,6
741,6.0,4.0,70.0000000000001,13.037037037037042,6
742,6.0,6.0,42.0,7.555555555555555,6
743,6.0,8.0,86.08000000000013,35.694814814814855,6
744,7.0,3.0,48.0,16.666666666666668,6
745,7.0,4.0,70.0000000000001,11.481481481481486,6
746,7.0,6.0,54.0,10.222222222222221,6
747,7.0,8.0,86.08000000000013,33.74814814814819,6
748,8.0,3.0,54.0,25.11111111111111,6
749,8.0,4.0,70.0000000000001,12.592592592592597,6
750,8.0,6.0,54.0,13.555555555555555,6
751,8.0,8.0,86.08000000000013,38.98370370370375,6
752,9.0,3.0,54.0,23.333333333333332,6
753,9.0,4.0,70.0000000000001,11.925925925925931,6
754,9.0,6.0,54.0,12.222222222222221,6
755,9.0,8.0,86.08000000000013,40.862222222222265,6
756,10.0,3.0,70.4,21.95862068965517,6
757,10.0,4.0,70.0000000000001,15.034482758620694,6
758,10.0,6.0,71.2000000000001,10.937931034482762,6
759,10.0,8.0,86.08000000000013,32.25655172413797,6
760,11.0,3.0,70.4,16.910344827586208,6
761,11.0,4.0,70.0000000000001,13.586206896551728,6
762,11.0,6.0,71.2000000000001,11.558620689655175,6
763,11.0,8.0,86.08000000000013,40.24551724137935,6
764,12.0,3.0,70.4,24.358620689655172,6
765,12.0,4.0,70.0000000000001,13.586206896551728,6
766,12.0,6.0,71.2000000000001,10.317241379310348,6
767,12.0,8.0,86.08000000000013,44.27586206896557,6
768,13.0,3.0,70.4,29.324137931034482,6
769,13.0,4.0,70.0000000000001,14.41379310344828,6
770,13.0,6.0,71.2000000000001,11.765517241379314,6
771,13.0,8.0,86.08000000000013,43.34620689655178,6
772,14.0,3.0,70.4,24.303448275862067,6
773,14.0,4.0,70.0000000000001,12.55172413793104,6
774,14.0,6.0,71.2000000000001,14.162758620689662,6
775,14.0,8.0,87.76000000000012,34.529655172413825,6
776,15.0,3.0,86.56000000000013,28.727741935483877,6
777,15.0,4.0,70.0000000000001,13.677419354838714,6
778,15.0,6.0,71.2000000000001,14.490322580645165,6
779,15.0,8.0,87.76000000000012,42.116129032258115,6
780,16.0,3.0,86.56000000000013,27.17935483870968,6
781,16.0,4.0,70.0000000000001,14.064516129032262,6
782,16.0,6.0,71.2000000000001,14.29677419354839,6
783,16.0,8.0,87.76000000000012,50.52129032258071,6
784,17.0,3.0,86.56000000000013,29.69548387096775,6
785,17.0,4.0,70.0000000000001,14.258064516129036,6
786,17.0,6.0,71.2000000000001,16.812903225806455,6
787,17.0,8.0,88.72000000000011,57.25161290322588,6
788,18.0,3.0,86.56000000000013,29.450322580645167,6
789,18.0,4.0,70.0000000000001,12.709677419354842,6
790,18.0,6.0,71.2000000000001,16.23225806451613,6
791,18.0,8.0,88.72000000000011,48.923870967742,6
792,19.0,3.0,86.56000000000013,31.579354838709683,6
793,19.0,4.0,70.0000000000001,17.628387096774205,6
794,19.0,6.0,71.2000000000001,17.313548387096784,6
795,19.0,8.0,88.72000000000011,56.141935483871045,6
796,20.0,3.0,86.56000000000013,32.09882352941177,6
797,20.0,4.0,70.0000000000001,16.000000000000004,6
798,20.0,6.0,71.2000000000001,18.757647058823537,6
799,20.0,8.0,88.72000000000011,47.47058823529417,6
800,21.0,3.0,86.56000000000013,27.428235294117652,6
801,21.0,4.0,70.0000000000001,14.941176470588239,6
802,21.0,6.0,71.2000000000001,17.837647058823535,6
803,21.0,8.0,88.72000000000011,44.736470588235356,6
804,22.0,3.0,86.56000000000013,29.192941176470594,6
805,22.0,4.0,70.0000000000001,14.61411764705883,6
806,22.0,6.0,71.2000000000001,21.329411764705885,6
807,22.0,8.0,88.72000000000011,39.42117647058828,6
808,23.0,3.0,86.56000000000013,31.05176470588236,6
809,23.0,4.0,70.0000000000001,13.352941176470592,6
810,23.0,6.0,71.2000000000001,18.50588235294118,6
811,23.0,8.0,88.72000000000011,42.92235294117652,6
812,24.0,3.0,86.56000000000013,25.13411764705883,6
813,24.0,4.0,70.0000000000001,14.600000000000007,6
814,24.0,6.0,71.2000000000001,14.447058823529416,6
815,24.0,8.0,91.36000000000008,48.52235294117652,6
816,25.0,3.0,86.56000000000013,28.252972972972977,6
817,25.0,4.0,70.0000000000001,16.324324324324326,6
818,25.0,6.0,71.2000000000001,16.194594594594594,6
819,25.0,8.0,91.36000000000008,52.06918918918926,6
820,26.0,3.0,86.56000000000013,31.20432432432433,6
821,26.0,4.0,70.0000000000001,16.477837837837843,6
822,26.0,6.0,71.2000000000001,15.870270270270272,6
823,26.0,8.0,91.36000000000008,42.30270270270275,6
824,27.0,3.0,86.56000000000013,30.39351351351352,6
825,27.0,4.0,70.0000000000001,15.368648648648655,6
826,27.0,6.0,71.2000000000001,14.897297297297298,6
827,27.0,8.0,91.36000000000008,35.48324324324328,6
828,28.0,3.0,86.56000000000013,30.30702702702703,6
829,28.0,4.0,70.0000000000001,16.02162162162163,6
830,28.0,6.0,71.2000000000001,17.005405405405405,6
831,28.0,8.0,91.36000000000008,31.286486486486513,6
832,29.0,3.0,86.56000000000013,29.031351351351354,6
833,29.0,4.0,76.00000000000011,16.5945945945946,6
834,29.0,6.0,71.2000000000001,19.27567567567568,6
835,29.0,8.0,91.36000000000008,33.90918918918921,6
836,30.0,3.0,86.56000000000013,24.214000000000006,6
837,30.0,4.0,76.00000000000011,13.150000000000002,6
838,30.0,6.0,71.2000000000001,14.38,6
839,30.0,8.0,91.36000000000008,39.71600000000005,6
840,1.0,3.0,42.0,6.48,7
841,1.0,4.0,30.0,6.72,7
842,1.0,6.0,18.0,5.52,7
843,1.0,8.0,76.24000000000012,21.69280000000003,7
844,2.0,3.0,42.0,11.28,7
845,2.0,4.0,30.0,8.16,7
846,2.0,6.0,18.0,6.48,7
847,2.0,8.0,80.32000000000012,32.752000000000045,7
848,3.0,3.0,42.0,12.0,7
849,3.0,4.0,30.0,6.006400000000005,7
850,3.0,6.0,30.0,9.6,7
851,3.0,8.0,80.32000000000012,35.41440000000005,7
852,4.0,3.0,60.0,15.6,7
853,4.0,4.0,70.96000000000011,12.636800000000008,7
854,4.0,6.0,30.0,8.88,7
855,4.0,8.0,80.32000000000012,39.17120000000004,7
856,5.0,3.0,71.9200000000001,17.774814814814818,7
857,5.0,4.0,70.96000000000011,10.438518518518524,7
858,5.0,6.0,30.0,10.444444444444445,7
859,5.0,8.0,80.56000000000013,44.85629629629635,7
860,6.0,3.0,71.9200000000001,17.774814814814818,7
861,6.0,4.0,70.96000000000011,12.183703703703706,7
862,6.0,6.0,48.0,9.555555555555555,7
863,6.0,8.0,81.76000000000013,44.91555555555561,7
864,7.0,3.0,71.9200000000001,19.99703703703704,7
865,7.0,4.0,70.96000000000011,15.425185185185192,7
866,7.0,6.0,48.0,10.07703703703704,7
867,7.0,8.0,81.76000000000013,57.78666666666676,7
868,8.0,3.0,71.9200000000001,22.38222222222223,7
869,8.0,4.0,70.96000000000011,15.51703703703704,7
870,8.0,6.0,48.0,12.222222222222221,7
871,8.0,8.0,81.76000000000013,49.718518518518586,7
872,9.0,3.0,71.9200000000001,25.6562962962963,7
873,9.0,4.0,70.96000000000011,17.727407407407416,7
874,9.0,6.0,48.0,14.666666666666666,7
875,9.0,8.0,81.76000000000013,48.82370370370378,7
876,10.0,3.0,80.32000000000012,25.114482758620696,7
877,10.0,4.0,70.96000000000011,16.308965517241383,7
878,10.0,6.0,48.0,13.03448275862069,7
879,10.0,8.0,81.76000000000013,54.113103448275936,7
880,11.0,3.0,80.32000000000012,27.58344827586207,7
881,11.0,4.0,70.96000000000011,15.895172413793107,7
882,11.0,6.0,48.0,12.827586206896552,7
883,11.0,8.0,81.76000000000013,51.39034482758629,7
884,12.0,3.0,80.32000000000012,22.83862068965518,7
885,12.0,4.0,70.96000000000011,16.722758620689657,7
886,12.0,6.0,48.0,12.620689655172415,7
887,12.0,8.0,81.76000000000013,53.69655172413802,7
888,13.0,3.0,80.32000000000012,28.011034482758625,7
889,13.0,4.0,70.96000000000011,15.067586206896555,7
890,13.0,6.0,48.0,15.517241379310345,7
891,13.0,8.0,82.48000000000013,60.176551724138015,7
892,14.0,3.0,80.32000000000012,27.486896551724143,7
893,14.0,4.0,70.96000000000011,15.688275862068968,7
894,14.0,6.0,48.0,13.03448275862069,7
895,14.0,8.0,82.48000000000013,56.91310344827595,7
896,15.0,3.0,80.32000000000012,31.4425806451613,7
897,15.0,4.0,70.96000000000011,15.25677419354839,7
898,15.0,6.0,48.0,11.612903225806452,7
899,15.0,8.0,82.48000000000013,59.64387096774203,7
900,16.0,3.0,80.32000000000012,32.90064516129033,7
901,16.0,4.0,70.96000000000011,13.127741935483874,7
902,16.0,6.0,48.0,13.548387096774194,7
903,16.0,8.0,85.12000000000013,56.78193548387106,7
904,17.0,3.0,80.32000000000012,36.19096774193549,7
905,17.0,4.0,70.96000000000011,12.9341935483871,7
906,17.0,6.0,48.0,9.483870967741936,7
907,17.0,8.0,85.60000000000014,58.03612903225817,7
908,18.0,3.0,80.32000000000012,28.449032258064523,7
909,18.0,4.0,70.96000000000011,15.063225806451616,7
910,18.0,6.0,48.0,13.161290322580646,7
911,18.0,8.0,85.60000000000014,59.18709677419364,7
912,19.0,3.0,80.32000000000012,29.855483870967745,7
913,19.0,4.0,70.96000000000011,18.27354838709678,7
914,19.0,6.0,60.0,14.516129032258064,7
915,19.0,8.0,85.60000000000014,61.9483870967743,7
916,20.0,3.0,80.32000000000012,31.256470588235302,7
917,20.0,4.0,80.32000000000012,17.18588235294118,7
918,20.0,6.0,60.0,13.411764705882353,7
919,20.0,8.0,85.60000000000014,65.73176470588247,7
920,21.0,3.0,80.8,26.84705882352941,7
921,21.0,4.0,80.32000000000012,15.472941176470599,7
922,21.0,6.0,60.0,20.470588235294116,7
923,21.0,8.0,85.60000000000014,64.13176470588243,7
924,22.0,3.0,83.2,32.8235294117647,7
925,22.0,4.0,80.32000000000012,14.891764705882355,7
926,22.0,6.0,60.0,14.294117647058824,7
927,22.0,8.0,85.60000000000014,64.78117647058832,7
928,23.0,3.0,83.2,31.576470588235292,7
929,23.0,4.0,80.32000000000012,14.851764705882362,7
930,23.0,6.0,60.0,10.941176470588236,7
931,23.0,8.0,85.60000000000014,54.65647058823538,7
932,24.0,3.0,83.2,27.388235294117646,7
933,24.0,4.0,80.32000000000012,16.922352941176474,7
934,24.0,6.0,60.0,12.529411764705882,7
935,24.0,8.0,85.60000000000014,53.16941176470596,7
936,25.0,3.0,83.2,28.908108108108106,7
937,25.0,4.0,80.32000000000012,13.84648648648649,7
938,25.0,6.0,60.0,12.0,7
939,25.0,8.0,85.60000000000014,54.01513513513521,7
940,26.0,3.0,83.2,24.497297297297298,7
941,26.0,4.0,80.32000000000012,14.657297297297301,7
942,26.0,6.0,60.0,12.324324324324325,7
943,26.0,8.0,85.60000000000014,50.27675675675683,7
944,27.0,3.0,83.2,33.21081081081081,7
945,27.0,4.0,80.32000000000012,16.11675675675676,7
946,27.0,6.0,68.32000000000009,14.95135135135136,7
947,27.0,8.0,85.60000000000014,52.80648648648656,7
948,28.0,3.0,83.2,25.037837837837838,7
949,28.0,4.0,80.32000000000012,14.981621621621626,7
950,28.0,6.0,68.8000000000001,15.956756756756766,7
951,28.0,8.0,90.1600000000001,46.17945945945952,7
952,29.0,3.0,83.2,33.68648648648648,7
953,29.0,4.0,80.32000000000012,13.522162162162164,7
954,29.0,6.0,68.8000000000001,14.832432432432434,7
955,29.0,8.0,90.1600000000001,44.10378378378384,7
956,30.0,3.0,83.2,24.8,7
957,30.0,4.0,80.32000000000012,12.658000000000003,7
958,30.0,6.0,77.6,12.048000000000002,7
959,30.0,8.0,90.1600000000001,49.380000000000074,7
960,1.0,3.0,70.4,11.936,8
961,1.0,4.0,18.0,5.385600000000012,8
962,1.0,6.0,12.0,2.88,8
963,1.0,8.0,71.9200000000001,17.42080000000003,8
964,2.0,3.0,70.4,19.375999999999998,8
965,2.0,4.0,18.0,3.9424000000000046,8
966,2.0,6.0,24.0,4.32,8
967,2.0,8.0,71.9200000000001,20.860800000000022,8
968,3.0,3.0,70.4,18.416,8
969,3.0,4.0,24.0,8.88,8
970,3.0,6.0,48.0,8.4,8
971,3.0,8.0,71.9200000000001,21.337600000000023,8
972,4.0,3.0,70.4,18.896,8
973,4.0,4.0,24.0,9.12,8
974,4.0,6.0,48.0,3.36,8
975,4.0,8.0,72.16000000000011,23.267200000000024,8
976,5.0,3.0,71.9200000000001,19.419259259259267,8
977,5.0,4.0,36.0,9.348148148148152,8
978,5.0,6.0,48.0,6.666666666666667,8
979,5.0,8.0,72.16000000000011,28.272592592592627,8
980,6.0,3.0,88.8,19.066666666666666,8
981,6.0,4.0,36.0,11.11111111111111,8
982,6.0,6.0,48.0,8.444444444444445,8
983,6.0,8.0,76.48000000000012,33.268148148148185,8
984,7.0,3.0,88.8,23.066666666666666,8
985,7.0,4.0,36.0,10.88888888888889,8
986,7.0,6.0,48.0,6.888888888888889,8
987,7.0,8.0,76.48000000000012,31.268148148148185,8
988,8.0,3.0,88.8,31.066666666666666,8
989,8.0,4.0,36.0,12.222222222222221,8
990,8.0,6.0,48.0,9.555555555555555,8
991,8.0,8.0,76.48000000000012,33.21185185185189,8
992,9.0,3.0,88.8,29.288888888888888,8
993,9.0,4.0,36.0,11.777777777777779,8
994,9.0,6.0,48.0,8.222222222222221,8
995,9.0,8.0,76.48000000000012,39.07259259259264,8
996,10.0,3.0,88.8,24.7448275862069,8
997,10.0,4.0,42.0,10.758620689655173,8
998,10.0,6.0,48.0,7.862068965517241,8
999,10.0,8.0,83.44000000000014,39.28000000000005,8
1000,11.0,3.0,88.8,30.49655172413793,8
1001,11.0,4.0,42.0,13.862068965517242,8
1002,11.0,6.0,48.0,8.482758620689655,8
1003,11.0,8.0,83.44000000000014,40.41379310344832,8
1004,12.0,3.0,88.8,31.448275862068964,8
1005,12.0,4.0,54.0,12.827586206896552,8
1006,12.0,6.0,48.0,8.275862068965518,8
1007,12.0,8.0,85.60000000000014,38.601379310344875,8
1008,13.0,3.0,88.8,26.02758620689655,8
1009,13.0,4.0,54.0,17.17241379310345,8
1010,13.0,6.0,48.0,11.591724137931037,8
1011,13.0,8.0,85.60000000000014,42.67034482758626,8
1012,14.0,3.0,88.8,23.337931034482757,8
1013,14.0,4.0,54.0,14.482758620689655,8
1014,14.0,6.0,48.0,7.241379310344827,8
1015,14.0,8.0,85.60000000000014,47.255172413793154,8
1016,15.0,3.0,88.8,26.993548387096773,8
1017,15.0,4.0,54.0,12.0,8
1018,15.0,6.0,48.0,9.290322580645162,8
1019,15.0,8.0,85.60000000000014,34.825806451612955,8
1020,16.0,3.0,88.8,31.12258064516129,8
1021,16.0,4.0,54.0,13.35483870967742,8
1022,16.0,6.0,48.0,8.709677419354838,8
1023,16.0,8.0,85.60000000000014,38.523870967741985,8
1024,17.0,3.0,88.8,28.219354838709677,8
1025,17.0,4.0,54.0,13.161290322580646,8
1026,17.0,6.0,48.0,11.419354838709678,8
1027,17.0,8.0,85.60000000000014,40.13677419354844,8
1028,18.0,3.0,88.8,36.670967741935485,8
1029,18.0,4.0,54.0,13.35483870967742,8
1030,18.0,6.0,48.0,10.64516129032258,8
1031,18.0,8.0,85.60000000000014,28.30967741935488,8
1032,19.0,3.0,88.8,38.61935483870967,8
1033,19.0,4.0,54.0,15.870967741935484,8
1034,19.0,6.0,48.0,9.67741935483871,8
1035,19.0,8.0,85.60000000000014,42.74838709677425,8
1036,20.0,3.0,88.8,35.976470588235294,8
1037,20.0,4.0,88.8,14.435294117647059,8
1038,20.0,6.0,48.0,9.529411764705882,8
1039,20.0,8.0,85.60000000000014,50.13882352941183,8
1040,21.0,3.0,88.8,35.96470588235294,8
1041,21.0,4.0,88.8,14.788235294117648,8
1042,21.0,6.0,48.0,15.529411764705882,8
1043,21.0,8.0,85.60000000000014,56.56941176470596,8
1044,22.0,3.0,88.8,35.129411764705885,8
1045,22.0,4.0,88.8,18.84705882352941,8
1046,22.0,6.0,48.0,13.941176470588236,8
1047,22.0,8.0,85.60000000000014,52.17647058823537,8
1048,23.0,3.0,88.8,35.56470588235294,8
1049,23.0,4.0,88.8,19.023529411764706,8
1050,23.0,6.0,48.0,13.588235294117647,8
1051,23.0,8.0,85.60000000000014,47.86588235294124,8
1052,24.0,3.0,88.8,33.72941176470588,8
1053,24.0,4.0,88.8,17.435294117647057,8
1054,24.0,6.0,54.0,14.470588235294118,8
1055,24.0,8.0,85.60000000000014,54.02588235294125,8
1056,25.0,3.0,88.8,34.659459459459455,8
1057,25.0,4.0,88.8,18.12972972972973,8
1058,25.0,6.0,54.0,11.513513513513514,8
1059,25.0,8.0,85.60000000000014,44.3632432432433,8
1060,26.0,3.0,88.8,32.12972972972973,8
1061,26.0,4.0,88.8,16.508108108108107,8
1062,26.0,6.0,54.0,9.243243243243244,8
1063,26.0,8.0,85.60000000000014,50.237837837837915,8
1064,27.0,3.0,91.2,33.30810810810811,8
1065,27.0,4.0,88.8,19.91351351351351,8
1066,27.0,6.0,54.0,10.54054054054054,8
1067,27.0,8.0,85.60000000000014,42.48216216216222,8
1068,28.0,3.0,91.2,34.87567567567568,8
1069,28.0,4.0,88.8,20.274594594594596,8
1070,28.0,6.0,54.0,12.64864864864865,8
1071,28.0,8.0,85.60000000000014,42.88216216216222,8
1072,29.0,3.0,91.2,31.16756756756757,8
1073,29.0,4.0,88.8,17.64324324324324,8
1074,29.0,6.0,54.0,10.54054054054054,8
1075,29.0,8.0,85.60000000000014,32.43675675675679,8
