,gen,best,mean,std,solution
71,20.0,73.20000000000005,50.87640000000003,17.050841006824275,1
72,21.0,73.20000000000005,52.214200000000034,14.767732742706318,1
73,22.0,73.20000000000005,52.58200000000002,14.633036185289782,1
74,23.0,73.20000000000005,54.19340000000002,13.78632715555525,1
75,24.0,73.62000000000003,55.36700000000003,13.68571412093648,1
76,25.0,73.62000000000003,52.98440000000003,13.510932337925468,1
77,26.0,73.62000000000003,52.77840000000002,13.867641091404122,1
78,27.0,73.62000000000003,53.85520000000003,14.166602449423086,1
79,28.0,73.62000000000003,58.24120000000003,9.450425522694736,1
80,29.0,73.62000000000003,55.23040000000004,14.298933521070731,1
81,30.0,73.62000000000003,57.06440000000004,11.857953813369328,1
82,31.0,73.62000000000003,55.99900000000003,13.67706236733606,1
83,32.0,73.62000000000003,55.14140000000004,13.645797669612438,1
84,33.0,73.62000000000003,52.09900000000003,15.497331221858822,1
85,34.0,94.54000000000003,53.850200000000044,14.476225887986146,1
86,35.0,94.54000000000003,54.675800000000024,14.192244444061702,1
87,36.0,94.54000000000003,57.61600000000004,9.693375057223367,1
88,37.0,94.54000000000003,54.85460000000003,14.973132966750821,1
89,38.0,94.54000000000003,55.73600000000003,13.591487335829004,1
90,39.0,94.54000000000003,56.77920000000003,11.430129280108781,1
91,40.0,94.54000000000003,58.162000000000035,10.17462785560239,1
92,41.0,94.54000000000003,56.09660000000004,13.03740343933562,1
93,42.0,94.54000000000003,57.91480000000004,9.670237895729354,1
94,43.0,94.54000000000003,59.52900000000003,8.36466299380914,1
95,44.0,94.54000000000003,59.25660000000004,9.698598684346113,1
96,45.0,94.54000000000003,60.350200000000044,9.622542073693422,1
97,46.0,94.54000000000003,60.49060000000004,8.957931214292733,1
98,47.0,94.54000000000003,58.875600000000034,9.905976208330006,1
99,48.0,94.54000000000003,60.09220000000003,8.15705186694311,1
100,49.0,94.54000000000003,59.22600000000004,10.76691060611168,1
101,50.0,94.54000000000003,61.16760000000006,11.463364874241776,1
102,0.0,62.06000000000003,31.857750000000017,17.50799545743316,2
103,1.0,61.70000000000003,31.15740000000002,20.59738442715483,2
104,2.0,70.92000000000004,33.96220000000003,22.522794301773487,2
105,3.0,70.98000000000005,37.56100000000003,22.91613237437767,2
106,4.0,72.84000000000003,42.94800000000003,21.531825189704666,2
107,5.0,72.84000000000003,45.83620000000003,19.958191239689036,2
108,6.0,78.96000000000005,40.24740000000003,22.579959549122325,2
109,7.0,78.96000000000005,44.184600000000025,22.139060658483242,2
110,8.0,78.96000000000005,49.522400000000026,17.468245997809863,2
111,9.0,84.42000000000002,48.02600000000004,20.039407476270355,2
112,10.0,84.42000000000002,52.26160000000004,18.512292495528488,2
113,11.0,84.42000000000002,51.65040000000002,18.573663608453774,2
